KO	SRS011061	SRS012273	SRS011134	SRS011239
K00001	0.33031101910821203	0.2966508401321634	0.17086826440658737	0.5637988192182475
K00002	0.0003742107397564593	0.02480319884723132	0.0162333089537931	0.00635277602706112
K00003	0.2694758218788417	0.677335390290991	0.45110878886478206	0.2944398650575796
K00004	0.0013227997850056978	0.005967469230931074	0.005520452833985585	0.0
K00005	0.04420195205367766	0.16064077708711033	0.036365559354222546	0.04973220853087092
K00008	0.13183989307003943	0.4457766936436625	0.2596291653891404	0.1701067858007619
K00009	0.04406910148752458	0.22804817683657314	0.024061725273239052	0.006522781999647084
K00010	0.1579191416290622	0.0728150576202467	0.11990282707433145	0.14701293005518987
K00012	1.2195327010224657	0.9745708004047033	1.0723422093823776	1.3763684118661494
K00013	0.6300125700532317	0.7272418044836909	0.6831250215050578	0.6042761519301989
K00014	1.2045864206448114	1.1098092496888188	0.9605697344602906	1.1712299046145627
K00015	0.2509328955035943	0.08835319617690124	0.139800713901758	0.2539611419054012
K00016	0.04828592098798275	0.17225017834459086	0.04785379153221969	0.0895390730447442
K00018	1.7201857730876715	1.0995889821231082	0.7509768986923269	1.4114967288172824
K00019	0.0002959744656924235	0.003856728987212466	0.004902759368503442	0.0024441267633581853
K00020	0.001756410483317225	0.025168642792428406	0.00748721792923725	0.02003466301294219
K00021	0.0	0.0	0.0015419189577631635	0.0009442675105266747
K00022	0.0008891127727775295	0.026720916462325713	0.011436260904267803	0.007612276331880183
K00023	0.0	0.00027220535417794785	0.00021988882890893084	0.0
K00024	1.8592783693823047	1.816800560707011	1.236167752256321	1.5969747348186023
K00027	0.07096043383449713	0.2603549121728433	0.14593305434951095	0.10126361468130081
K00029	0.772428139942025	0.7101700892873221	0.4413387801507782	0.8672688904712774
K00030	0.00547878988102463	0.022719528562964428	0.00629241678300694	0.007863927685748917
K00031	0.9251722369359706	0.746023542367919	0.7591014351779093	1.0397534788688436
K00032	0.0	0.0003218264131279588	0.0	0.0
K00033	0.5510044331568694	0.2977536825408602	0.2886643712488861	0.6521173329151498
K00034	0.0	0.0040188487833204495	0.0	0.0
K00036	0.7449354782874731	0.4801923523496914	0.404245443559182	0.8338375799696809
K00038	0.0	0.005697250784861548	0.0	0.0
K00039	0.0	0.0	0.0006925737700787644	4.330757415178837e-05
K00040	0.05255046137138899	0.11882964811849467	0.2602300920068685	0.06628554714890775
K00041	0.771716214257392	0.5708609470782255	0.5931248166833718	0.8032779215405561
K00042	0.001018248068236351	0.04127634556130061	0.03631675097136345	0.005995313841411408
K00045	0.20260263146503513	0.01892308133757444	0.016567130433217305	0.009556406794421447
K00046	1.0627651236857365	0.8380381289804205	1.0157147345375093	0.9358317941836203
K00048	0.7412425124728409	0.7196425869233544	0.4476267248493872	0.6584564665124637
K00049	0.0	0.00019597634836054242	0.0	0.0
K00050	0.0	0.0003434403876038311	0.0	0.0
K00052	0.5792154297432084	0.8027457031515731	0.6657804073161848	0.5112886949087647
K00053	0.6490865781530504	0.8370038893979084	0.853943034093391	0.7419124378122897
K00054	0.0018616659983008836	0.007645274880088149	0.0022839955965147088	0.000621632464921263
K00055	0.0	0.0010769871834909032	0.0003201967772624426	0.0003383923328243849
K00057	1.0178802770604445	1.1756125356830716	1.003174817343961	1.0809301419812871
K00058	0.6278327703787532	1.0710778826713427	0.8655965627382777	0.7448949180493997
K00059	2.9057421753293156	1.7729596804848724	1.4523314083739631	2.5845241034490263
K00060	0.007151882848381768	0.01457831646185634	0.050473284315113276	0.04601481961914238
K00064	0.0	0.0003298212349114007	0.0	0.0
K00065	0.3153784748039067	0.21604166154198587	0.2068432681388803	0.23745715619460606
